"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","geneID"
"GO:0034250","positive regulation of amide metabolic process","55/3634","163/18888",7.98855054674858e-06,0.000384003479743322,0.000308610321121761,55,"DHX9/RBM3/EIF4G1/IGF2BP1/SAMD4A/EIF4G2/PKM/EEF2/LARP1/NAT10/ITGA2/PLA2G6/EIF5A/HNRNPU/RPS4X/CIRBP/BARHL2/CLU/PCIF1/RPL5/SYNCRIP/RPS27L/SSB/FXR1/HNRNPD/CCN1/FASTKD2/DNAJC3/RBM4/EIF6/EIF3C/SPHK2/DHX29/EIF3E/EPHA4/RPUSD3/YTHDF1/ROCK2/C1QBP/USP16/DDX3X/EIF4A3/TRMT10C/RPL26/ABCG1/PLD1/ZCCHC4/UQCC2/ABCA2/JMJD4/LARP4/UHMK1/NGRN/PINK1/NPM1"
"GO:0016032","viral process","119/3634","428/18888",8.8300313286402e-06,0.000420645480869172,0.00033805823066037,119,"DHX9/RRP1B/CXCR4/PPIB/IFITM1/NOTCH1/FAM111A/HEXIM1/EEF1A1/DDX5/MAN2A1/UBP1/CDK1/GSN/NECTIN1/TOP2A/LARP1/HS3ST5/CLDN6/F11R/BCL2/INSR/CANX/RCC1/ITGA5/EIF3L/PC/ANPEP/ST3GAL3/ITGA2/FURIN/PPARA/PSMC3/IFIT1/APOBEC3F/EIF2D/EGFR/ZBED1/TYRO3/RPSA/TFAP4/SLC1A5/CXADR/GALNT1/IFI16/ITGB5/SSB/LEF1/TFRC/EIF3B/NFIA/YTHDC2/TRIM59/TARDBP/HMGA2/VPS18/CFL1/CHMP4A/EFNB2/CD46/PPID/CHMP3/ZDHHC9/CLDN1/PCBP2/HMGB1/ITCH/JPT2/NPC1/ATG16L2/GAS6/CHMP1B/EIF3A/CTSB/MDFIC/PHB1/HSPA1B/TMEM250/PTX3/SCARB2/ST6GAL1/SRPK1/CD81/ST6GALNAC3/DDX3X/KPNA3/VPS37B/TASOR/CD74/HDAC1/MAVS/STAT1/CNOT7/APOBEC3C/VPS37D/EDEM2/IST1/CCNT2/TOP2B/TRIM14/TNFRSF14/P4HB/MOGS/TRIM38/DDX56/IDE/MPHOSPH8/DENR/CHMP4B/GRK2/CHMP4C/HLA-DRB1/RAN/SNX3/STOM/JUN/ITGB1/EIF3F/MCTS1"
"GO:0010720","positive regulation of cell development","125/3634","454/18888",8.8854542286335e-06,0.000420645480869172,0.00033805823066037,125,"CTNNBIP1/CXCR4/AP3D1/KLF10/PPP3CA/MMP14/NTRK2/NOTCH1/ZBTB16/HAPLN4/MAP1B/PLXND1/SRRT/IL1RAPL1/MAN2A1/TTBK1/PDE5A/EIF4G2/ACTB/DBN1/SPINT1/NR2E1/TRIB1/GLI3/BCL6/F11R/PHF10/BCL2/ZBTB46/PTPRZ1/BTN2A2/CDON/PRMT5/PLAG1/BAIAP2/SLIT2/ARID2/EGFR/AURKA/ETV5/ZNF365/SEMA4D/ZFP36L1/PTPRD/ASPM/ACTN3/HAPLN3/IL4R/LEF1/ROBO1/XBP1/FXR1/EPHB2/SOX11/NEFL/RFX3/EFNA5/ROR2/PLXNB1/CD46/NIN/SERPINE2/HMGB1/ADA/SLC7A5/SEMA5A/PTN/EGR2/PLA2G3/DICER1/GAS6/STAT5B/SHTN1/DMRTA2/RHOH/EPHA4/CDH4/ZBTB7B/KLHL25/RIPK2/SMARCE1/SOX13/FOS/PLXNA4/PRKCI/IL6ST/PRKCA/CUL7/RND2/RELN/CD74/CD83/HDAC1/CAPRIN1/SOCS1/ID2/ZMIZ1/KITLG/EGR3/IST1/XRCC6/NRDC/EEIG1/ID4/TSPO/AP3B1/STK11/PLXNA1/BRD2/FOXO3/CRABP2/DRD2/ITPKB/CYLD/MAP6/HLA-DRB1/VEGFC/LRP8/GLI2/QKI/ITGB1/MYRF/FZD3/MDK/AGER"
"GO:0044839","cell cycle G2/M phase transition","52/3634","152/18888",8.96400020457401e-06,0.000421173212619421,0.000338482350423606,52,"CDK6/CDK1/ATF5/BRCC3/INTS3/DYRK3/NABP2/NAE1/PKIA/AURKA/ABRAXAS1/PLK1/CCNA2/PLCB1/CCNB2/RAD51C/NES/RAD21/CDC25C/NABP1/AKAP8L/AURKB/KIF14/CDK4/NOP53/FBXO5/CALM3/MASTL/CCNG1/BLM/ING4/CHEK2/CLSPN/CDC25A/WEE1/UBE2A/MBTPS1/NDC80/MELK/RAD50/PAXIP1/NBN/TICRR/MTA3/CHMP4C/CDKN1A/CDK14/AVEN/RRM2B/BABAM1/NPM1/CDC25B"
"GO:0021675","nerve development","37/3634","97/18888",1.11109330074532e-05,0.000518150898235635,0.000416419963696459,37,"KCNQ3/SEMA3F/NGFR/GLI3/PRKCG/KCNC1/ERBB3/SULF1/SIX4/NRP2/LRIG2/VCAM1/EPHB2/CHRNB2/ACKR3/GABRA5/SERPINE2/LPAR1/LRIG1/EGR2/DICER1/EPHB1/SALL1/CITED2/PLXNA4/MAFB/SLC25A46/SLITRK6/SEMA3A/NTF3/RPL24/TFAP2A/PLXNA1/ARK2C/EDN1/SCN8A/LARGE1"
"GO:0045727","positive regulation of translation","47/3634","134/18888",1.12599449009333e-05,0.000521210338414314,0.000418878729998854,47,"DHX9/RBM3/EIF4G1/IGF2BP1/SAMD4A/EIF4G2/PKM/EEF2/LARP1/NAT10/ITGA2/EIF5A/HNRNPU/RPS4X/CIRBP/BARHL2/PCIF1/RPL5/SYNCRIP/RPS27L/SSB/FXR1/HNRNPD/FASTKD2/DNAJC3/RBM4/EIF6/EIF3C/DHX29/EIF3E/RPUSD3/YTHDF1/C1QBP/USP16/DDX3X/EIF4A3/TRMT10C/RPL26/PLD1/ZCCHC4/UQCC2/JMJD4/LARP4/UHMK1/NGRN/PINK1/NPM1"
"GO:0048754","branching morphogenesis of an epithelial tube","53/3634","157/18888",1.13990824235244e-05,0.000523771074004442,0.000420936704664358,53,"MYC/CTNNBIP1/NFATC4/MMP14/SFRP2/NOTCH1/PLXND1/ADAMTS16/DLL4/GLI3/BCL2/FGF8/EGF/SLIT2/WNT2B/SOX9/SIX4/LAMA5/LEF1/MAGED1/TNC/SPRY2/LAMA1/KDM5B/FOXA1/PAK1/EYA1/LGR4/GDF7/SMAD4/GPC3/GZF1/SALL1/MET/RDH10/RSPO2/YAP1/LHX1/FGF10/COL4A1/GREB1L/CELSR1/GNA13/LRP5/SPRY1/HS3ST3A1/GLI2/PPP1CA/PKD2/EDN1/RBM15/MDK/WNT4"
"GO:0042176","regulation of protein catabolic process","103/3634","362/18888",1.21215769637812e-05,0.000552903171143566,0.000444349163996926,103,"HSP90AA1/SORL1/AMER1/RGMA/FBXL20/EEF1A1/ODC1/PSME3/TRIB1/MDM4/PSMC1/PRKCG/MSN/RAD23B/CUL4A/FURIN/FLNA/PRICKLE1/PSMC3/PSME1/PSMD14/CLU/SOX9/EGFR/AURKA/MAD2L1/PLK1/PSMC4/PSMC5/SNF8/LPCAT1/CEBPA/LRIG2/TSPAN5/TIMP2/PSMC2/CDKN1B/PLK2/MAP1A/TMEM9/USP9X/TNFAIP3/DAB2/RACK1/DAB2IP/KEAP1/DNAAF4/AGAP2/SERPINE2/FAM83D/PTPN3/PSMD1/DACT1/ITCH/ANXA2/SMAD4/NOP53/ZNF418/PRKACA/PARK7/GPC3/SEC22B/BCAP31/PHB1/HSPA1B/MARCHF7/DDRGK1/TAF9/FBXO2/PSMF1/HERPUD1/CYP51A1/CD81/NDFIP1/NOS2/SNCA/CHEK2/PSMD2/FHIT/GABARAPL2/TIMP3/ATRAID/TMTC3/GBA1/NRDC/ABCA2/STX5/DESI1/IDE/PSEN1/MARCHF2/ATP13A2/NUDT15/NSF/SNX3/PINK1/PSMD3/PIAS1/MAD2L2/RIC1/SNX9/VPS35/USP5"
"GO:0016331","morphogenesis of embryonic epithelium","51/3634","150/18888",1.32195798568197e-05,0.000598617061777293,0.000481087837504858,51,"FZD1/MTHFD1/SFRP2/COBL/RGMA/IRX1/IFT57/WNT7B/SPINT1/SPINT2/FGF8/PRICKLE1/SDC4/SULF1/MTHFD1L/WNT2B/SOX9/ARHGAP35/TMED2/SIX4/LAMA5/RARG/SEMA4C/RPS7/STK3/SOX11/PTK7/CTHRC1/HS2ST1/VASP/SKI/GDF7/PRKACA/LUZP1/KIF20B/LMO4/LHX2/SCRIB/CITED2/DLC1/STIL/RDH10/KAT2A/FGF10/TFAP2A/BRD2/CELSR1/BBS4/VEGFC/FZD3/WNT4"
"GO:0000380","alternative mRNA splicing, via spliceosome","30/3634","73/18888",1.35385083080092e-05,0.00060864847781834,0.000489149739776689,30,"HNRNPM/DHX9/SRSF1/SRSF2/RBFOX2/SRSF6/SFPQ/DDX5/NCBP1/RBM8A/NOVA2/HNRNPU/SRSF9/RBM17/CELF2/NSRP1/RBM5/TIA1/RBM4/PUF60/RBPMS2/NCBP2/STRAP/CELF3/RBPMS/RBM15B/RBFOX1/RBM15/TRA2B/DDX17"
"GO:0072006","nephron development","53/3634","158/18888",1.39792601089266e-05,0.000623974260147729,0.000501466541200666,53,"MYC/CTNNBIP1/PPP3CA/WWTR1/NID1/NOTCH1/IRX1/ADAMTS16/WNT7B/POU3F3/FMN1/SEC61A1/GLI3/BCL2/KIRREL3/FGF8/ITGA3/PODXL/SULF1/WNT2B/SOX9/KLF15/SIX4/LAMA5/EDNRB/CFLAR/MAGED1/HS2ST1/EYA1/EGR1/PROM1/LGR4/SMAD4/ERBB4/GPC3/GZF1/SALL1/FOXJ1/KLHL3/STAT1/MYO1E/YAP1/LHX1/PTPRO/GREB1L/ACTA2/HS3ST3A1/PKD2/AHI1/EDN1/DLL1/HEYL/WNT4"
"GO:0022604","regulation of cell morphogenesis","75/3634","246/18888",1.41745835311342e-05,0.000628205478624523,0.000504867025211209,75,"CXCR4/CACNG7/WASF3/ENPP2/PARVA/DNMBP/PLXND1/IL1RAPL1/WDR1/DBN1/MOV10/F11R/FBLIM1/FGD5/SYT4/MSN/ZMPSTE24/BRWD1/BAIAP2/KANK1/PHIP/ARHGAP35/SEMA4D/PTPRD/SLC23A2/PDZD8/EPHB2/ARHGAP15/EFNA5/CFL1/DLG4/PLXNB1/PLEKHO1/PRAG1/HEXB/RHOU/LPAR1/FGD3/ARC/CAMSAP1/ARAP1/BRWD3/MYH14/EPHA4/COCH/PLXNA4/DLC1/CUL7/ITGA7/RELN/CORO1A/DAPK3/MYO10/CAPRIN1/CPNE5/LIMD1/MFSD2A/CRK/DIAPH1/PLXNA1/PALM2AKAP2/GNA13/STRIP1/ARPIN/UNC13A/LARP4/ZMYM4/CDC42EP3/LRP8/ERMN/CAPZB/FGD4/AGO4/PDPN/CLDN3"
"GO:0006839","mitochondrial transport","59/3634","182/18888",1.53688270081949e-05,0.000673029434320951,0.000540890488776353,59,"HSP90AA1/SLC25A13/HK2/SLC25A36/PDCD5/SLC25A6/SLC25A1/BCL2/SFXN2/TOMM40/BCL2L1/SLC25A12/LETM1/HSPD1/SLC25A23/SLC25A32/SLC25A5/TIMM8A/ABCB7/TOMM5/COL6A1/SLC25A3/MPV17L/MTCH2/BAX/TIMM13/ABCB10/SLC25A22/SFXN5/SLC35F6/TIMM8B/TIMM44/SLC25A37/MICU1/HSPA4/SLC25A33/BLOC1S2/ALKBH7/SLC25A46/BNIP3L/UCP2/SLC8A3/STPG1/TIMM17A/PSEN2/TIMM23/MICU2/PSEN1/PNPT1/TOMM70/VDAC1/PMPCB/ACAA2/PINK1/PPIF/SLC39A8/CHCHD4/FZD9/VPS35"
"GO:0032273","positive regulation of protein polymerization","35/3634","91/18888",1.54013776776918e-05,0.000673029434320951,0.000540890488776353,35,"HSP90AA1/NAV3/MAP1B/TTBK1/FMN1/RICTOR/NUMA1/RPS3/BAIAP2/CKAP5/ARPC2/AKAP9/CDKN1B/DRG1/VASP/PAK1/PSRC1/CTTN/FER/HSPA1B/ARF6/OCLN/MET/DCTN1/BAIAP2L1/WASHC2C/CLASP1/TPPP3/CARMIL2/CDC42EP3/PINK1/MLST8/SNX9/TENM1/CLIP1"
"GO:0051783","regulation of nuclear division","50/3634","147/18888",1.57921966069194e-05,0.000685315531921107,0.000550764400669682,50,"CALR/SPC24/KNTC1/NUSAP1/UBE2C/INSR/RCC1/FGF8/NUF2/TOM1L1/INCENP/PRMT5/NEK2/EGF/PHIP/DLGAP5/AURKA/MAD2L1/PLK1/BUB1/SPHK1/NME6/TTK/PLCB1/PDE3A/CDC16/RPS6KA2/ZW10/RAD21/CDC25C/AURKB/MKI67/KNL1/FBXO5/BUB3/L3MBTL1/KIF20B/CDCA2/CUL7/DAPK3/ANAPC15/NDC80/FBXO43/BIRC5/LRP5/CDCA8/EDN1/MAD2L2/SPC25/WNT4"
"GO:1901987","regulation of cell cycle phase transition","124/3634","455/18888",1.62727468324783e-05,0.000701299275559702,0.000563609982851208,124,"SOX2/ATP2B4/EIF4G1/CDK6/RHNO1/CDK1/ATF5/ACTB/PSME3/SPC24/KNTC1/ZFP36L2/UBE2C/BRCC3/PHF10/PRPF19/BCL2/INTS3/USP28/DYRK3/SIX3/NUF2/TFDP1/BTN2A2/NABP2/CUL4A/INCENP/CTDSP2/CASP2/TRIAP1/NAE1/PSME1/KLF11/INO80/ARID2/NSUN2/EGFR/PKIA/DLGAP5/UBE2E2/AURKA/MAD2L1/ABRAXAS1/TCIM/METTL13/PLK1/ZFP36L1/BUB1/RPS27L/TTK/TFAP4/PLCB1/RAD51C/CDC16/PAF1/ZW10/CDK2AP2/CDKN1B/RAD21/PLK2/CDC25C/NABP1/AURKB/JADE1/ANLN/FAM107A/ADAMTS1/PPP2CA/FAM83D/KIF14/CDK4/KNL1/DACT1/NOP53/FBXO5/BUB3/DDRGK1/CCNG1/SMARCE1/MDC1/PRMT2/BLM/DDX3X/STIL/ING4/CHEK2/GTSE1/EZH2/FANCD2/CLSPN/CDC25A/RPL26/WEE1/DNA2/CLOCK/ID2/MBTPS1/ANAPC15/NDC80/FGF10/RAD50/PAXIP1/NBN/BIRC5/CCND2/TICRR/MTA3/CHMP4C/CDT1/RBL2/CDKN1A/PKD2/CDCA8/TP53BP1/TELO2/AVEN/CCND3/MAD2L2/RRM2B/APPL1/BABAM1/SPC25/NPM1/CDC25B"
"GO:0050919","negative chemotaxis","22/3634","47/18888",1.65152933010393e-05,0.000706877176973935,0.00056809274938182,22,"SEMA5B/SEMA3F/SEMA6B/SLIT2/SEMA4D/NRG1/SEMA4C/NRP2/SEMA6A/EPHA7/SLIT3/ROBO1/SEMA6D/EFNA5/SEMA4F/SEMA5A/PLXNA4/SLIT1/SEMA6C/SEMA3A/FLRT3/FLRT2"
"GO:0016358","dendrite development","72/3634","235/18888",1.73297012159665e-05,0.000736689135364454,0.000592051589698362,72,"NFATC4/PPP3CA/DPYSL5/TMEM106B/LRP4/IGF2BP1/COBL/SRGAP2C/PREX1/FEZF2/MAP1B/SARM1/IL1RAPL1/EIF4G2/DBN1/NR2E1/PRICKLE1/BAIAP2/CHRNA3/ZNF365/SEMA4D/PTPRD/LLPH/FAT3/YWHAH/CTNNA2/ARHGAP44/EPHB2/MAP1A/SRCIN1/CHRNB2/LZTS1/SHANK1/CFL1/DLG4/DAB2IP/VLDLR/PTN/LPAR1/ARC/EPHB1/EPHA4/ARF6/NSMF/PAK3/CUL7/RELN/EZH2/UBA6/SLC25A46/PREX2/ABITRAM/SEMA3A/CAPRIN1/ASAP1/MFSD2A/BTBD3/PTPRS/NLGN1/STK11/CRK/PSEN1/CTNND2/BBS4/DIP2A/ABI2/MAP6/LRP8/ITGB1/MAPK8IP2/PDLIM5/ELAVL4"
"GO:1990823","response to leukemia inhibitory factor","39/3634","106/18888",1.74882795197351e-05,0.000738407153505572,0.000593432301484041,39,"NCL/SOCS3/NEFH/HK2/BCLAF1/SRM/ABCD4/FOSL2/SRSF7/MAT2A/TLE4/HNRNPU/SOX1/EIF4A2/RPS16/RARG/NRP2/SLC25A5/TFRC/SRSF3/EEF1E1/SPRY2/KDM5B/GFPT2/PRDM5/SPRY4/CACYBP/PIGA/WDR35/PTP4A3/POLR1F/PCOLCE2/SYNGR1/MRPL15/RNF125/VEGFC/ADAM23/CHCHD4/INA"
"GO:0051168","nuclear export","56/3634","171/18888",1.79768911971289e-05,0.000753452698292324,0.000605523885683213,56,"DHX9/CALR/HSPA9/SDAD1/SMG5/NCBP1/NOL6/RBM33/LSG1/LTV1/RBM8A/ENY2/DDX39A/NSUN2/ALYREF/HNRNPA2B1/SSB/CDKN1B/SRSF3/STRADA/AKAP8L/XPO6/EIF6/ATXN1/POM121/DUSP16/PHAX/THOC1/EGR2/PRKACA/GAS6/NUTF2/NCBP2/PARK7/ABCE1/PPM1A/XPO5/CSE1L/NUP88/RBM15B/CTDSPL2/EIF4A3/AHCYL1/XPOT/NOP9/DESI1/NUP188/PABPN1/RBM22/POM121C/RAN/THOC5/UHMK1/CHCHD4/ANP32B/NPM1"
"GO:0072009","nephron epithelium development","43/3634","121/18888",1.80857584803726e-05,0.000753452698292324,0.000605523885683213,43,"MYC/CTNNBIP1/WWTR1/NOTCH1/IRX1/ADAMTS16/WNT7B/POU3F3/FMN1/GLI3/BCL2/FGF8/PODXL/WNT2B/SOX9/KLF15/SIX4/LAMA5/EDNRB/MAGED1/HS2ST1/EYA1/PROM1/LGR4/SMAD4/GPC3/GZF1/SALL1/FOXJ1/KLHL3/STAT1/MYO1E/YAP1/LHX1/PTPRO/GREB1L/HS3ST3A1/PKD2/AHI1/EDN1/DLL1/HEYL/WNT4"
"GO:0032535","regulation of cellular component size","104/3634","370/18888",1.93603990978401e-05,0.00080121280769803,0.000643907034477483,104,"HSP90AA1/ADD3/MYADM/RGMA/SEMA5B/PREX1/MAP1B/SEMA3F/WNT7B/WDTC1/WDR1/SEMA6B/EIF4G2/FMN1/GSN/MYO3B/RICTOR/SLC12A4/COTL1/TMOD2/MSN/LIMA1/RTN4/PLEKHH2/BAIAP2/SLIT2/BARHL2/KANK1/ARHGAP28/ARHGAP35/TRPV4/SSH3/SEMA4D/RARG/SEMA4C/SEMA6A/ARPC2/EPHA7/IQGAP3/PLEKHG2/F2RL1/SEMA6D/CLN8/COL6A1/NEFL/EFNA5/SEMA4F/OLFM1/CHMP3/VASP/AP2M1/NAA80/CTTN/CAPG/SEMA5A/FGF13/FER/SHTN1/ARF6/CDH4/SPTBN2/DNM1/BLOC1S2/PAK3/PLXNA4/E2F4/RND2/BAIAP2L1/SLIT1/LRRC8A/SEMA6C/CORO1A/PLS1/WASHC2C/ABITRAM/SEMA3A/SLC12A6/SPTBN1/IST1/RTN4R/CAPZA1/PTPRS/CARMIL2/AKT3/CRABP2/ARPC3/SPTAN1/BBS4/ATP13A2/ARHGAP5/STK39/CDC42EP3/TMSB15A/RAB3B/PUM2/EDN1/AKT1S1/CAPZB/MLST8/SNX9/VAV2/NPM1/TENM1/RAP1GAP2"
"GO:0150115","cell-substrate junction organization","38/3634","103/18888",2.07482798741573e-05,0.000853000006142163,0.000685526615509726,38,"LAMC1/MMP14/PEAK1/FMN1/BCL2/SORBS1/ITGA5/ACTN1/MAPRE2/ITGA2/PRICKLE1/SDC4/PIK3R1/ACTG1/ACTN3/VCL/PHLDB2/EPHA3/EFNA5/CLASP2/FAM107A/CTTN/TESK2/LIMCH1/ARF6/ROCK2/DLC1/AJUBA/DAPK3/CLASP1/DST/PTPRJ/PIP5K1A/DUSP3/PLEC/ITGB1BP1/PTPRK/WNT4"
"GO:0031330","negative regulation of cellular catabolic process","69/3634","224/18888",2.11299025353056e-05,0.000863011509432187,0.000693572514591971,69,"DHX9/ATP2B4/EIF4G1/DKC1/SORL1/FUS/IGF2BP1/NBAS/TIGAR/EIF4G2/RUBCN/LARP1/BCL2/DHX34/SLIRP/LEPR/FURIN/PPARA/HNRNPU/CIRBP/TRAF5/NSUN2/METTL1/USP36/SYNCRIP/ACTN3/BMF/LRIG2/TIMP2/TENT2/DAP/HNRNPD/TARDBP/TBC1D14/LZTS1/MEIOC/APOC1/PPP2CA/CNR1/PTPN3/SLC7A5/ANXA2/PHAX/PRKACA/NPC1/SEC22B/STAT3/HNRNPAB/HMOX1/SMCR8/MET/SNCA/PLIN5/HDAC4/TIMP3/MYD88/MFSD2A/TSPO/VHL/KIF25/METTL16/TRAF3IP2/PINK1/QKI/MTMR2/ACACB/MLST8/ELAVL4/FEZ1"
"GO:0090596","sensory organ morphogenesis","82/3634","278/18888",2.24103449104216e-05,0.000909365229514447,0.000730825396907872,82,"FOXE3/NTRK2/NOTCH1/TDRD7/TENM3/MAN2A1/OLFM3/NECTIN1/HIPK2/MYO3B/GLI3/BCL2/CYP26B1/GSC/SIX3/COL5A1/FGF8/CDON/WNT2B/SOX9/SOX1/FRZB/SIX4/RARG/FAT3/SOD1/CRB2/ATF4/TPRN/EPHB2/SOX11/FBN1/PTK7/SPRY2/BAX/CTHRC1/RARB/CHRNA9/EYA1/PROM1/SKI/WHRN/BCAR3/VSX1/LRIG1/PTPRM/ZIC1/DIO3/EPHB1/POU3F4/STAT3/SP3/FAT1/EFEMP1/SCRIB/KCNQ4/CITED2/PRKCI/MAFB/SLITRK6/HDAC1/PLS1/FJX1/LHX1/MFSD2A/FGF10/ATP6V1B1/TFAP2A/COL2A1/FZD5/LRP5/SLC1A1/BBS4/ABI2/AHI1/LRIG3/FBN2/EDN1/DLL1/FZD3/VAX2/LARGE1"
"GO:0010948","negative regulation of cell cycle process","91/3634","316/18888",2.3013612132136e-05,0.000927819756217536,0.000745656662019837,91,"SOX2/RHNO1/CDK1/ATF5/SPC24/KNTC1/ZFP36L2/BRCC3/BCL6/PRPF19/BCL2/INTS3/USP28/NUF2/BTN2A2/NABP2/CUL4A/TOM1L1/INCENP/CTDSP2/CASP2/NEK2/TRIAP1/NAE1/NSUN2/MAD2L1/ABRAXAS1/METTL13/PLK1/ZFP36L1/BUB1/RPS27L/NME6/TTK/BAZ1B/RPS6KA2/ZW10/CDK2AP2/CDKN1B/RAD21/PLK2/NABP1/AURKB/JADE1/DAB2IP/FAM107A/KNL1/DACT1/NOP53/FBXO5/BUB3/CCNG1/MDC1/PRMT2/BLM/NAA10/CCNF/CHEK2/GTSE1/EZH2/FANCD2/CLSPN/RPL26/WEE1/DNA2/CLOCK/MBTPS1/ANAPC15/TNKS/NDC80/KAT2A/FBXO43/RAD50/NBN/KIF25/BIRC5/TICRR/CHMP4C/CDT1/RBL2/CDKN1A/PKD2/CDCA8/TP53BP1/TELO2/NUBP1/AVEN/MAD2L2/BABAM1/SPC25/NPM1"
"GO:0006520","amino acid metabolic process","86/3634","295/18888",2.32325697307727e-05,0.0009306431297923,0.000747925709753824,86,"LOC102724560/TARS1/ATP2B4/MTHFD1/SLC25A13/FARSB/DDAH1/RARS1/ODC1/PFAS/CRTAP/GCAT/QARS1/ECHS1/SERINC5/HIBADH/ALDH1A1/GMPS/DHFR2/GARS1/WARS1/VARS2/NAT8L/GSTZ1/DLST/DHFR/EGLN3/GLYATL1/SLC25A12/ALDH18A1/PYCR1/IARS1/CPS1/SLC7A11/GLUL/P4HA1/QDPR/PCCB/ATF4/HARS1/PCCA/ADSS1/GART/ACADSB/MSRA/SARDH/KARS1/PLOD2/HMGCL/PEPD/ARG2/HSD17B10/HMGCLL1/GFPT2/ADI1/SLC38A1/BCKDHA/PARK7/P4HTM/FARSA/ICMT/CDO1/SDSL/NOS2/SEPHS1/TARS3/SLC25A44/UCP2/KYAT1/SMS/P4HB/CARS2/NARS1/GLS/RIMKLB/ASS1/MCCC1/NARS2/CTPS2/THAP4/RARS2/AGMAT/SLC39A8/MPST/LRRC47/NOS1"
"GO:0042063","gliogenesis","98/3634","346/18888",2.38128077415337e-05,0.000942890867253281,0.000757768792929463,98,"POU3F2/CNTNAP1/SOX2/SRSF1/CXCR4/HRAS/WASF3/MMP14/NTRK2/ATP1B2/NOTCH1/SRGAP2C/HAPLN4/CDK6/TTBK1/CDK1/WDR1/EOMES/SPINT1/NR2E1/GLI3/RRAS/PTPRZ1/LEPR/PRMT5/ERBB3/RTN4/PLAG1/LAMB1/CLU/SOX9/EGFR/ETV5/SOX1/KLF15/ZNF365/HAPLN3/SOD1/VIM/LEF1/P2RX4/TTC21B/NFIA/PLP1/COL6A1/SOX11/ROR2/DAB2IP/PLPP3/SUN1/SERPINE2/HEXB/SKI/SLC7A5/PTN/VTN/LPAR1/SUN2/EGR2/DICER1/EPHA4/VPS54/ADGRG1/STAT3/EIF2B1/SCRIB/SOX13/LAMA2/PRKCI/IL6ST/RELN/EZH2/SLC25A46/HDAC1/SLC8A3/ID2/ZMIZ1/ADORA2A/MYD88/GBA1/NAB2/FGF10/ID4/BMERB1/TSPO/ABCA2/PSEN1/CSPG5/MMP24/PLEC/VEGFC/LRP8/QKI/DLL1/MYRF/MDK/AGER/LARGE1"
"GO:0051347","positive regulation of transferase activity","105/3634","376/18888",2.38400955394493e-05,0.000942890867253281,0.000757768792929463,105,"MYC/HSP90AA1/ATP2B4/HRAS/DKC1/NTRK2/CCT2/CD200/TTBK1/TIGAR/NEK7/UBE2C/SERINC5/RPS3/INSR/SLC8A2/TOM1L1/TPX2/ERBB3/TCP1/NEK2/EGF/UBE2S/CHRNA3/EGFR/TCIM/TYRO3/FGFR3/PLK1/ADCYAP1/ADRA2B/MERTK/HNRNPA2B1/ARRDC4/NRG1/ROBO1/HNRNPD/SRCIN1/STRADA/AURKB/HMGA2/CCN1/RPS2/ROR2/DLG4/DAB2IP/MAP3K12/PAK1/PPP2CA/AGAP2/PSRC1/KIF14/MAP3K4/ARRDC3/ERBB4/DRD4/CALM3/GAS6/PILRB/DIPK2A/PARK7/PHB1/EPHA4/DAXX/IRAK1/LMO4/EPHB4/EMP2/MET/DDX3X/SNCA/RELN/EZH2/CD74/CLSPN/ADRB2/RALB/PRLR/TNKS/NTF3/XRCC6/NTRK3/ZNF622/CAB39/RAD50/STK11/CHTF8/NBN/PABPN1/NVL/CCND2/MMD/HLA-DRB1/CDKN1A/UBE2L3/LRP8/ITGB1BP1/PIH1D1/EDN1/PINK1/CCND3/PRKAG1/SNX9/GPRC5B/TENM1"
"GO:0006457","protein folding","69/3634","225/18888",2.48189071409747e-05,0.00097524398083146,0.000783769871818968,69,"HSPA8/HSPA5/HSP90AA1/DNAJA1/HSPH1/CALR/HSP90B1/LTBP4/DNAJC2/PPIB/DNAJC7/HSPA9/HSPE1/CCT2/CCDC47/BAG1/PDCD5/CCT5/DNAJB11/NUDC/CRTAP/PDIA4/CCT3/TXNDC5/CANX/PDIA3/TCP1/DNAJB1/TAPBP/CLU/CDC123/PDIA6/CDC37/HSPD1/LMAN1/CCT6A/SDF2L1/AHSA1/FKBP4/PFDN6/DNAJC3/PPID/P3H1/DNAJB6/DNAJC5/PPIL1/FKBP1B/HSPA1B/HSPA4/KHSRP/CHORDC1/DNAJC24/HSPA13/HYOU1/DNAJB14/WIPF1/PPIL2/CD74/P4HB/MOGS/FUT10/NKTR/ST13/NGLY1/PDCL3/PPIF/CHCHD4/CLPX/DNAJC1"
